senjohnmccain;meghanmccain;1;1;0,05:senjohnmccain;iava;1;1;0,05:iava;meghanmccain;2;2;0,10:iava;americanowradio;1;1;0,05:iava;unitedwarvets;2;2;0,10:iava;navybluesmoke;1;1;0,05:iava;senjohnmccain;1;1;0,05:iava;vets;1;1;0,05:iava;deptvetaffairs;1;1;0,05:iava;housevetaffairs;1;1;0,05:meghanmccain;americanowradio;1;1;0,05:meghanmccain;iava;2;2;0,10:meghanmccain;senjohnmccain;1;1;0,05:americanowradio;meghanmccain;1;1;0,05:americanowradio;iava;1;1;0,05:unitedwarvets;iava;2;2;0,10:unitedwarvets;navybluesmoke;1;1;0,05:navybluesmoke;iava;1;1;0,05:navybluesmoke;unitedwarvets;1;1;0,05:vets;iava;1;1;0,05:deptvetaffairs;housevetaffairs;1;1;0,05:deptvetaffairs;iava;1;1;0,05:housevetaffairs;deptvetaffairs;1;1;0,05:housevetaffairs;iava;1;1;0,05	1.4532871972318333	2	289	24	0.06055363321799306	timestamp_hour=[0,23];username=PaulRieckhoff;user_language=en;device=iphone;
iava;meghanmccain;1;2;0,04:iava;americanowradio;1;1;0,05:iava;unitedwarvets;2;2;0,10:iava;navybluesmoke;1;1;0,05:meghanmccain;americanowradio;1;1;0,05:meghanmccain;iava;1;2;0,04:americanowradio;meghanmccain;1;1;0,05:americanowradio;iava;1;1;0,05:unitedwarvets;iava;2;2;0,10:unitedwarvets;navybluesmoke;1;1;0,05:navybluesmoke;iava;1;1;0,05:navybluesmoke;unitedwarvets;1;1;0,05	0.7128027681660901	2	145	12	0.05940023068050751	timestamp_hour=[20,23];username=PaulRieckhoff;user_language=en;device=iphone;
senjohnmccain;meghanmccain;1;1;0,05:senjohnmccain;iava;1;1;0,05:iava;meghanmccain;2;2;0,10:iava;americanowradio;1;1;0,05:iava;unitedwarvets;1;2;0,04:iava;senjohnmccain;1;1;0,05:iava;vets;1;1;0,05:iava;deptvetaffairs;1;1;0,05:iava;housevetaffairs;1;1;0,05:meghanmccain;americanowradio;1;1;0,05:meghanmccain;iava;2;2;0,10:meghanmccain;senjohnmccain;1;1;0,05:americanowradio;meghanmccain;1;1;0,05:americanowradio;iava;1;1;0,05:unitedwarvets;iava;1;2;0,04:vets;iava;1;1;0,05:deptvetaffairs;housevetaffairs;1;1;0,05:deptvetaffairs;iava;1;1;0,05:housevetaffairs;deptvetaffairs;1;1;0,05:housevetaffairs;iava;1;1;0,05	1.1280276816608996	2	228	20	0.05640138408304498	timestamp_hour=[0,22];username=PaulRieckhoff;user_language=en;device=iphone;
nyc;gridlock;1;1;0,04:nyc;cadetusa;1;1;0,04:nyc;woolmarkprize;1;1;0,04:nyc;style;1;1;0,04:nyc;wool;1;1;0,04:nyc;uber;1;1;0,04:nyc;nhl;1;1;0,04:uber;nyc;1;1;0,04:uber;adbafo;1;1;0,04:uber;azi;1;1;0,04:uber;katehinds;1;1;0,04:uber;andyjayhawk;1;1;0,04:gridlock;nyc;1;1;0,04:maccosmetics;mac;1;1;0,04:maccosmetics;labelmusa;1;1;0,04:maccosmetics;woolmarkprize;1;1;0,04:mac;maccosmetics;1;1;0,04:mac;labelmusa;1;1;0,04:mac;woolmarkprize;1;1;0,04:labelmusa;maccosmetics;1;1;0,04:labelmusa;mac;1;1;0,04:labelmusa;woolmarkprize;1;1;0,04:woolmarkprize;maccosmetics;1;1;0,04:woolmarkprize;mac;1;1;0,04:woolmarkprize;labelmusa;1;1;0,04:woolmarkprize;cadetusa;1;1;0,04:woolmarkprize;style;1;1;0,04:woolmarkprize;nyc;1;1;0,04:woolmarkprize;wool;1;1;0,04:woolmarkprize;woolmark;1;1;0,04:woolmarkprize;staytuned;1;1;0,04:cadetusa;woolmarkprize;1;1;0,04:cadetusa;style;1;1;0,04:cadetusa;nyc;1;1;0,04:cadetusa;wool;1;1;0,04:style;cadetusa;1;1;0,04:style;woolmarkprize;1;1;0,04:style;nyc;1;1;0,04:style;wool;1;1;0,04:wool;cadetusa;1;1;0,04:wool;woolmarkprize;1;1;0,04:wool;style;1;1;0,04:wool;nyc;1;1;0,04:woolmark;staytuned;1;1;0,04:woolmark;woolmarkprize;1;1;0,04:staytuned;woolmark;1;1;0,04:staytuned;woolmarkprize;1;1;0,04:adbafo;uber;1;1;0,04:adbafo;azi;2;2;0,09:adbafo;katehinds;2;2;0,09:adbafo;andyjayhawk;2;2;0,09:azi;adbafo;2;2;0,09:azi;uber;1;1;0,04:azi;katehinds;2;2;0,09:azi;andyjayhawk;2;2;0,09:katehinds;adbafo;2;2;0,09:katehinds;uber;1;1;0,04:katehinds;azi;2;2;0,09:katehinds;andyjayhawk;2;2;0,09:andyjayhawk;adbafo;2;2;0,09:andyjayhawk;uber;1;1;0,04:andyjayhawk;azi;2;2;0,09:andyjayhawk;katehinds;2;2;0,09:nhl;jonlanenhl;1;1;0,04:nhl;mikemorrealenhl;1;1;0,04:nhl;nhlhabes;1;1;0,04:nhl;samsreiss;1;1;0,04:nhl;nyc;1;1;0,04:jonlanenhl;nhl;1;1;0,04:jonlanenhl;mikemorrealenhl;1;1;0,04:jonlanenhl;nhlhabes;1;1;0,04:jonlanenhl;samsreiss;1;1;0,04:mikemorrealenhl;nhl;1;1;0,04:mikemorrealenhl;jonlanenhl;1;1;0,04:mikemorrealenhl;nhlhabes;1;1;0,04:mikemorrealenhl;samsreiss;1;1;0,04:nhlhabes;nhl;1;1;0,04:nhlhabes;jonlanenhl;1;1;0,04:nhlhabes;mikemorrealenhl;1;1;0,04:nhlhabes;samsreiss;1;1;0,04:samsreiss;nhl;1;1;0,04:samsreiss;jonlanenhl;1;1;0,04:samsreiss;mikemorrealenhl;1;1;0,04:samsreiss;nhlhabes;1;1;0,04	4.318339100346019	2	9621	84	0.05140879881364309	timestamp_hour=[14,22];username=*;user_language=en;device=iphone;
nyc;cadetusa;1;1;0,05:nyc;woolmarkprize;1;1;0,05:nyc;style;1;1;0,05:nyc;wool;1;1;0,05:nyc;uber;1;1;0,05:nyc;nhl;1;1;0,05:uber;nyc;1;1;0,05:maccosmetics;mac;1;1;0,05:maccosmetics;labelmusa;1;1;0,05:maccosmetics;woolmarkprize;1;1;0,05:mac;maccosmetics;1;1;0,05:mac;labelmusa;1;1;0,05:mac;woolmarkprize;1;1;0,05:labelmusa;maccosmetics;1;1;0,05:labelmusa;mac;1;1;0,05:labelmusa;woolmarkprize;1;1;0,05:woolmarkprize;maccosmetics;1;1;0,05:woolmarkprize;mac;1;1;0,05:woolmarkprize;labelmusa;1;1;0,05:woolmarkprize;cadetusa;1;1;0,05:woolmarkprize;style;1;1;0,05:woolmarkprize;nyc;1;1;0,05:woolmarkprize;wool;1;1;0,05:woolmarkprize;woolmark;1;1;0,05:woolmarkprize;staytuned;1;1;0,05:cadetusa;woolmarkprize;1;1;0,05:cadetusa;style;1;1;0,05:cadetusa;nyc;1;1;0,05:cadetusa;wool;1;1;0,05:style;cadetusa;1;1;0,05:style;woolmarkprize;1;1;0,05:style;nyc;1;1;0,05:style;wool;1;1;0,05:wool;cadetusa;1;1;0,05:wool;woolmarkprize;1;1;0,05:wool;style;1;1;0,05:wool;nyc;1;1;0,05:woolmark;staytuned;1;1;0,05:woolmark;woolmarkprize;1;1;0,05:staytuned;woolmark;1;1;0,05:staytuned;woolmarkprize;1;1;0,05:nhl;jonlanenhl;1;1;0,05:nhl;mikemorrealenhl;1;1;0,05:nhl;nhlhabes;1;1;0,05:nhl;samsreiss;1;1;0,05:nhl;nyc;1;1;0,05:jonlanenhl;nhl;1;1;0,05:jonlanenhl;mikemorrealenhl;1;1;0,05:jonlanenhl;nhlhabes;1;1;0,05:jonlanenhl;samsreiss;1;1;0,05:mikemorrealenhl;nhl;1;1;0,05:mikemorrealenhl;jonlanenhl;1;1;0,05:mikemorrealenhl;nhlhabes;1;1;0,05:mikemorrealenhl;samsreiss;1;1;0,05:nhlhabes;nhl;1;1;0,05:nhlhabes;jonlanenhl;1;1;0,05:nhlhabes;mikemorrealenhl;1;1;0,05:nhlhabes;samsreiss;1;1;0,05:samsreiss;nhl;1;1;0,05:samsreiss;jonlanenhl;1;1;0,05:samsreiss;mikemorrealenhl;1;1;0,05:samsreiss;nhlhabes;1;1;0,05	3.2179930795847764	1	6216	62	0.051903114186851236	timestamp_hour=[15,22];username=*;user_language=en;device=iphone;
nyc;uber;1;1;0,06:nyc;nhl;1;1;0,06:uber;nyc;1;1;0,06:nhl;jonlanenhl;1;1;0,06:nhl;mikemorrealenhl;1;1;0,06:nhl;nhlhabes;1;1;0,06:nhl;samsreiss;1;1;0,06:nhl;nyc;1;1;0,06:jonlanenhl;nhl;1;1;0,06:jonlanenhl;mikemorrealenhl;1;1;0,06:jonlanenhl;nhlhabes;1;1;0,06:jonlanenhl;samsreiss;1;1;0,06:mikemorrealenhl;nhl;1;1;0,06:mikemorrealenhl;jonlanenhl;1;1;0,06:mikemorrealenhl;nhlhabes;1;1;0,06:mikemorrealenhl;samsreiss;1;1;0,06:nhlhabes;nhl;1;1;0,06:nhlhabes;jonlanenhl;1;1;0,06:nhlhabes;mikemorrealenhl;1;1;0,06:nhlhabes;samsreiss;1;1;0,06:samsreiss;nhl;1;1;0,06:samsreiss;jonlanenhl;1;1;0,06:samsreiss;mikemorrealenhl;1;1;0,06:samsreiss;nhlhabes;1;1;0,06	1.3287197231833905	1	247	24	0.05536332179930794	timestamp_hour=[15,22];username=ckanal;user_language=en;device=iphone;
smiletrain;rhony;3;4;0,01:smiletrain;countessluann;1;1;0,02:smiletrain;powerofasmile;2;2;0,03:smiletrain;iamheathert;2;2;0,03:smiletrain;yummiebyht;2;2;0,03:smiletrain;bravotwins;1;1;0,02:smiletrain;hell0kitty;1;1;0,02:smiletrain;bellafestiva;1;1;0,02:rhony;smiletrain;3;4;0,01:rhony;powerofasmile;1;1;0,02:rhony;iamheathert;2;2;0,03:rhony;yummiebyht;1;1;0,02:countessluann;smiletrain;1;1;0,02:powerofasmile;smiletrain;2;2;0,03:powerofasmile;rhony;1;1;0,02:powerofasmile;bravotwins;1;1;0,02:iamheathert;rhony;2;2;0,03:iamheathert;yummiebyht;2;2;0,03:iamheathert;smiletrain;2;2;0,03:iamheathert;bellafestiva;1;1;0,02:iamheathert;bankrategreg;1;1;0,02:iamheathert;katrinapierson;1;1;0,02:iamheathert;heytammybruce;1;1;0,02:iamheathert;davidnelsoncfa;1;1;0,02:iamheathert;jessicatarlov;1;1;0,02:yummiebyht;iamheathert;2;2;0,03:yummiebyht;smiletrain;2;2;0,03:yummiebyht;rhony;1;1;0,02:yummiebyht;bellafestiva;1;1;0,02:bravotwins;smiletrain;1;1;0,02:bravotwins;powerofasmile;1;1;0,02:hell0kitty;smiletrain;1;1;0,02:bellafestiva;iamheathert;1;1;0,02:bellafestiva;yummiebyht;1;1;0,02:bellafestiva;smiletrain;1;1;0,02:bankrategreg;katrinapierson;1;1;0,02:bankrategreg;heytammybruce;1;1;0,02:bankrategreg;iamheathert;1;1;0,02:bankrategreg;davidnelsoncfa;1;1;0,02:bankrategreg;jessicatarlov;1;1;0,02:katrinapierson;bankrategreg;1;1;0,02:katrinapierson;heytammybruce;1;1;0,02:katrinapierson;iamheathert;1;1;0,02:katrinapierson;davidnelsoncfa;1;1;0,02:katrinapierson;jessicatarlov;1;1;0,02:heytammybruce;bankrategreg;1;1;0,02:heytammybruce;katrinapierson;1;1;0,02:heytammybruce;iamheathert;1;1;0,02:heytammybruce;davidnelsoncfa;1;1;0,02:heytammybruce;jessicatarlov;1;1;0,02:davidnelsoncfa;bankrategreg;1;1;0,02:davidnelsoncfa;katrinapierson;1;1;0,02:davidnelsoncfa;heytammybruce;1;1;0,02:davidnelsoncfa;iamheathert;1;1;0,02:davidnelsoncfa;jessicatarlov;1;1;0,02:jessicatarlov;bankrategreg;1;1;0,02:jessicatarlov;katrinapierson;1;1;0,02:jessicatarlov;heytammybruce;1;1;0,02:jessicatarlov;iamheathert;1;1;0,02:jessicatarlov;davidnelsoncfa;1;1;0,02	1.1972318339100358	3	7414	60	0.0199538638985006	timestamp_hour=[16,22];username=*;user_language=en;device=web;
uber;deblasionyc;1;1;0,02:uber;batchelorshow;1;1;0,02:uber;sethlipsky;1;1;0,02:uber;larry;1;1;0,02:uber;jakejakeny;1;1;0,02:hillaryclinton;deblasionyc;1;1;0,02:hillaryclinton;batchelorshow;1;1;0,02:hillaryclinton;sethlipsky;1;1;0,02:hillaryclinton;larry;1;1;0,02:hooverwhelan;batchelorshow;2;2;0,03:hooverwhelan;larry;2;2;0,03:batchelorshow;hooverwhelan;2;2;0,03:batchelorshow;larry;3;3;0,05:batchelorshow;uber;1;1;0,02:batchelorshow;hillaryclinton;1;1;0,02:batchelorshow;deblasionyc;1;1;0,02:batchelorshow;sethlipsky;1;1;0,02:batchelorshow;nychd99;1;1;0,02:larry;hooverwhelan;2;2;0,03:larry;batchelorshow;3;3;0,05:larry;uber;1;1;0,02:larry;hillaryclinton;1;1;0,02:larry;deblasionyc;1;1;0,02:larry;sethlipsky;1;1;0,02:deblasionyc;uber;1;1;0,02:deblasionyc;hillaryclinton;1;1;0,02:deblasionyc;batchelorshow;1;1;0,02:deblasionyc;sethlipsky;1;1;0,02:deblasionyc;larry;1;1;0,02:sethlipsky;uber;1;1;0,02:sethlipsky;hillaryclinton;1;1;0,02:sethlipsky;deblasionyc;1;1;0,02:sethlipsky;batchelorshow;1;1;0,02:sethlipsky;larry;1;1;0,02:nychd99;batchelorshow;1;1;0,02:jakejakeny;uber;1;1;0,02	0.761245674740485	3	449	36	0.021145713187235696	timestamp_hour=[16,22];username=*;user_language=en;device=web;
nyc;cadetusa;1;1;0,05:nyc;woolmarkprize;1;1;0,05:nyc;style;1;1;0,05:nyc;wool;1;1;0,05:nyc;uber;1;1;0,05:nyc;nhl;1;1;0,05:uber;nyc;1;1;0,05:maccosmetics;mac;1;1;0,05:maccosmetics;labelmusa;1;1;0,05:maccosmetics;woolmarkprize;1;1;0,05:mac;maccosmetics;1;1;0,05:mac;labelmusa;1;1;0,05:mac;woolmarkprize;1;1;0,05:labelmusa;maccosmetics;1;1;0,05:labelmusa;mac;1;1;0,05:labelmusa;woolmarkprize;1;1;0,05:woolmarkprize;maccosmetics;1;1;0,05:woolmarkprize;mac;1;1;0,05:woolmarkprize;labelmusa;1;1;0,05:woolmarkprize;cadetusa;1;1;0,05:woolmarkprize;style;1;1;0,05:woolmarkprize;nyc;1;1;0,05:woolmarkprize;wool;1;1;0,05:woolmarkprize;woolmark;1;1;0,05:woolmarkprize;staytuned;1;1;0,05:cadetusa;woolmarkprize;1;1;0,05:cadetusa;style;1;1;0,05:cadetusa;nyc;1;1;0,05:cadetusa;wool;1;1;0,05:style;cadetusa;1;1;0,05:style;woolmarkprize;1;1;0,05:style;nyc;1;1;0,05:style;wool;1;1;0,05:wool;cadetusa;1;1;0,05:wool;woolmarkprize;1;1;0,05:wool;style;1;1;0,05:wool;nyc;1;1;0,05:woolmark;staytuned;1;1;0,05:woolmark;woolmarkprize;1;1;0,05:staytuned;woolmark;1;1;0,05:staytuned;woolmarkprize;1;1;0,05:nhl;nyc;1;1;0,05	2.1799307958477496	1	4212	42	0.05190311418685118	timestamp_hour=[16,22];username=*;user_language=en;device=iphone;
nyc;cadetusa;1;1;0,05:nyc;woolmarkprize;1;1;0,05:nyc;style;1;1;0,05:nyc;wool;1;1;0,05:nyc;uber;1;1;0,05:uber;nyc;1;1;0,05:woolmarkprize;cadetusa;1;1;0,05:woolmarkprize;style;1;1;0,05:woolmarkprize;nyc;1;1;0,05:woolmarkprize;wool;1;1;0,05:woolmarkprize;woolmark;1;1;0,05:woolmarkprize;staytuned;1;1;0,05:cadetusa;woolmarkprize;1;1;0,05:cadetusa;style;1;1;0,05:cadetusa;nyc;1;1;0,05:cadetusa;wool;1;1;0,05:style;cadetusa;1;1;0,05:style;woolmarkprize;1;1;0,05:style;nyc;1;1;0,05:style;wool;1;1;0,05:wool;cadetusa;1;1;0,05:wool;woolmarkprize;1;1;0,05:wool;style;1;1;0,05:wool;nyc;1;1;0,05:woolmark;staytuned;1;1;0,05:woolmark;woolmarkprize;1;1;0,05:staytuned;woolmark;1;1;0,05:staytuned;woolmarkprize;1;1;0,05	1.4532871972318333	1	288	28	0.05190311418685119	timestamp_hour=[18,22];username=*;user_language=en;device=iphone;
