#job;#jobs;17;19;0,07:#job;#hiring;32;34;0,16:#job;#newyork;20;22;0,08:#job;#careerarc;21;21;0,12:#jobs;#job;17;19;0,07:#jobs;#hiring;17;19;0,07:#jobs;#careerarc;10;10;0,06:#hiring;#job;32;34;0,16:#hiring;#jobs;17;19;0,07:#hiring;#newyork;19;20;0,10:#hiring;#careerarc;21;21;0,12:#newyork;#job;20;22;0,08:#newyork;#hiring;19;20;0,10:#newyork;#careerarc;14;14;0,08:#careerarc;#newyork;14;14;0,08:#careerarc;#job;21;21;0,12:#careerarc;#jobs;10;10;0,06:#careerarc;#hiring;21;21;0,12	1.723093564088697	32	3425	18	0.09572742022714983
#job;#jobs;17;19;0,07:#job;#hiring;32;34;0,16:#job;#newyork;20;22;0,08:#job;#careerarc;21;21;0,12:#jobs;#job;17;19;0,07:#jobs;#hiring;17;19;0,07:#jobs;#careerarc;10;10;0,06:#hiring;#job;32;34;0,16:#hiring;#jobs;17;19;0,07:#hiring;#newyork;19;20;0,10:#hiring;#careerarc;21;21;0,12:#newyork;#job;20;22;0,08:#newyork;#hiring;19;20;0,10:#newyork;#careerarc;14;14;0,08:#careerarc;#newyork;14;14;0,08:#careerarc;#job;21;21;0,12:#careerarc;#jobs;10;10;0,06:#careerarc;#hiring;21;21;0,12	1.723093564088697	32	3425	18	0.09572742022714983
#job;#jobs;16;19;0,08:#job;#hiring;28;34;0,14:#job;#newyork;18;22;0,09:#job;#careerarc;19;21;0,12:#jobs;#job;16;19;0,08:#jobs;#hiring;16;19;0,08:#jobs;#newyork;8;9;0,05:#jobs;#careerarc;10;10;0,08:#hiring;#job;28;34;0,14:#hiring;#jobs;16;19;0,08:#hiring;#newyork;17;20;0,09:#hiring;#careerarc;19;21;0,12:#newyork;#job;18;22;0,09:#newyork;#jobs;8;9;0,05:#newyork;#hiring;17;20;0,09:#newyork;#careerarc;13;14;0,09:#careerarc;#newyork;13;14;0,09:#careerarc;#job;19;21;0,12:#careerarc;#jobs;10;10;0,08:#careerarc;#hiring;19;21;0,12	1.9037317468902113	28	3285	20	0.09518658734451056
#job;#marketing;2;2;0,03:#job;#careerarc;11;21;0,10:#job;#internship;4;4;0,06:#job;#retail;3;3;0,05:#job;#brooklyn;2;2;0,03:#jobs;#careerarc;6;10;0,06:#jobs;#internship;4;4;0,06:#hiring;#marketing;2;2;0,03:#hiring;#careerarc;11;21;0,10:#hiring;#internship;4;4;0,06:#hiring;#retail;3;3;0,05:#hiring;#brooklyn;2;2;0,03:#newyork;#marketing;2;2;0,03:#newyork;#internship;3;3;0,05:#newyork;#usa;2;2;0,03:#newyork;#manhattan;2;2;0,03:#newyork;#retail;2;2;0,03:#marketing;#newyork;2;2;0,03:#marketing;#job;2;2;0,03:#marketing;#hiring;2;2;0,03:#marketing;#careerarc;2;2;0,03:#careerarc;#marketing;2;2;0,03:#careerarc;#job;11;21;0,10:#careerarc;#jobs;6;10;0,06:#careerarc;#hiring;11;21;0,10:#careerarc;#internship;3;3;0,05:#careerarc;#retail;3;3;0,05:#careerarc;#brooklyn;2;2;0,03:#internship;#job;4;4;0,06:#internship;#newyork;3;3;0,05:#internship;#jobs;4;4;0,06:#internship;#hiring;4;4;0,06:#internship;#careerarc;3;3;0,05:#usa;#newyork;2;2;0,03:#manhattan;#newyork;2;2;0,03:#retail;#job;3;3;0,05:#retail;#hiring;3;3;0,05:#retail;#careerarc;3;3;0,05:#retail;#newyork;2;2;0,03:#brooklyn;#job;2;2;0,03:#brooklyn;#hiring;2;2;0,03:#brooklyn;#careerarc;2;2;0,03	1.9891833423472156	11	15011	42	0.04736150815112418
#job;#manufacturing;1;1;0,02:#job;#physician;1;1;0,02:#job;#astoria;1;1;0,02:#job;#veterans;1;3;0,02:#job;#woodbridge;1;2;0,02:#job;#legal;1;1;0,02:#jobs;#physician;1;1;0,02:#jobs;#astoria;1;1;0,02:#jobs;#veterans;1;2;0,02:#hiring;#manufacturing;1;1;0,02:#hiring;#physician;1;1;0,02:#hiring;#astoria;1;1;0,02:#hiring;#veterans;1;3;0,02:#hiring;#woodbridge;1;2;0,02:#hiring;#legal;1;1;0,02:#newyork;#nyc;1;2;0,02:#newyork;#manufacturing;1;1;0,02:#newyork;#fintech;1;1;0,02:#newyork;#legal;1;1;0,02:#careerarc;#art;1;3;0,02:#careerarc;#woodbridge;1;2;0,02:#careerarc;#legal;1;1;0,02:#nyc;#newyork;1;2;0,02:#nyc;#fintech;1;1;0,02:#art;#careerarc;1;3;0,02:#art;#woodbridge;1;1;0,02:#manufacturing;#job;1;1;0,02:#manufacturing;#newyork;1;1;0,02:#manufacturing;#hiring;1;1;0,02:#physician;#job;1;1;0,02:#physician;#astoria;1;1;0,02:#physician;#veterans;1;1;0,02:#physician;#jobs;1;1;0,02:#physician;#hiring;1;1;0,02:#astoria;#physician;1;1;0,02:#astoria;#job;1;1;0,02:#astoria;#veterans;1;1;0,02:#astoria;#jobs;1;1;0,02:#astoria;#hiring;1;1;0,02:#veterans;#physician;1;1;0,02:#veterans;#job;1;3;0,02:#veterans;#astoria;1;1;0,02:#veterans;#jobs;1;2;0,02:#veterans;#hiring;1;3;0,02:#woodbridge;#job;1;2;0,02:#woodbridge;#hiring;1;2;0,02:#woodbridge;#careerarc;1;2;0,02:#woodbridge;#art;1;1;0,02:#fintech;#newyork;1;1;0,02:#fintech;#nyc;1;1;0,02:#legal;#job;1;1;0,02:#legal;#newyork;1;1;0,02:#legal;#hiring;1;1;0,02:#legal;#careerarc;1;1;0,02	1.0914007571660347	1	5414	54	0.020211125132704347
